,SeniorCitizen,Partner,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
5420,0,1,0,0.9722222222222222,2,2,2,2,2,0,1,0.9557213930348257,0.9491691668589891
5421,0,0,0,0.5277777777777778,1,1,1,1,2,0,3,0.01791044776119402,0.08339487652896377
5422,0,1,1,0.9444444444444444,2,2,2,2,2,0,1,0.4417910447761194,0.5027694438033695
5423,0,0,0,0.18055555555555555,0,0,0,0,0,1,2,0.6228855721393034,0.11422801753981077
5424,1,1,0,0.9027777777777777,2,2,0,0,2,1,1,0.7407960199004975,0.6865451188552966
5425,0,0,0,0.41666666666666663,0,0,2,0,0,0,2,0.817910447761194,0.3551927071313178
5426,0,1,0,0.7083333333333333,0,0,0,2,2,1,0,0.5666666666666667,0.44800946226632815
5427,0,0,0,0.4305555555555555,2,0,2,0,0,1,1,0.6616915422885572,0.29939995384260326
5428,0,1,0,0.125,0,0,0,0,0,0,2,0.708457711442786,0.0962727902146319
5429,0,1,1,1.0,2,2,2,2,2,1,0,0.6094527363184079,0.6511539349180706
5430,0,0,0,0.1388888888888889,0,0,0,0,0,1,1,0.536318407960199,0.0894818832217863
5431,0,0,0,0.5138888888888888,1,1,1,1,1,1,2,0.015422885572139305,0.07803484883452573
5432,0,0,0,0.027777777777777776,0,0,2,2,0,0,2,0.5786069651741294,0.016385875836602816
5433,0,0,0,0.7638888888888888,2,2,0,0,1,1,3,0.8223880597014926,0.6385010385414263
5434,0,0,1,0.4583333333333333,2,0,2,0,0,1,0,0.7666666666666666,0.3757615970459266
5435,0,1,1,0.6388888888888888,0,0,2,2,1,0,0,0.7233830845771144,0.4867066697438265
5436,0,0,1,0.013888888888888888,2,0,0,2,0,0,2,0.3606965174129353,0.004119547657512116
5437,1,0,0,0.2777777777777778,0,0,0,0,0,1,3,0.4313432835820895,0.1333429494576506
5438,0,1,0,0.125,0,2,2,0,0,1,2,0.6134328358208956,0.08341795522732519
5439,1,0,0,0.4444444444444444,0,0,0,0,0,1,1,0.7751243781094528,0.3462324024924994
5440,0,1,1,0.2638888888888889,0,0,2,0,0,1,0,0.3119402985074627,0.10894299561504732
5441,0,1,0,0.9722222222222222,2,0,2,2,2,0,1,0.46815920398009947,0.547074774982691
5442,0,0,1,0.8472222222222222,1,1,1,1,2,1,1,0.06716417910447761,0.1707304408031387
5443,0,0,0,0.3611111111111111,0,0,0,0,0,0,2,0.27064676616915423,0.14012808677590585
5444,0,1,0,0.625,0,2,2,0,0,1,0,0.890547263681592,0.56127394414955
5445,0,1,1,0.861111111111111,0,0,2,0,2,1,1,0.7049751243781094,0.6222997922917147
5446,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.013930348258706454,9.808446803600233e-05
5447,0,0,0,0.041666666666666664,0,0,0,0,0,0,3,0.26368159203980096,0.014914608816062776
5448,0,1,1,0.5694444444444444,2,2,2,0,1,1,0,0.8293532338308457,0.4513904915762751
5449,0,1,1,0.9305555555555555,0,2,2,2,2,0,0,0.8447761194029851,0.7935264251096238
5450,0,0,0,0.013888888888888888,0,0,0,0,0,1,3,0.6606965174129353,0.007598661435495038
5451,0,1,0,0.986111111111111,2,2,0,0,1,0,3,0.7701492537313434,0.7890780060004615
5452,0,1,1,0.5138888888888888,2,2,0,0,1,0,0,0.5656716417910447,0.3046388183706439
5453,0,1,0,0.8333333333333333,2,2,0,2,2,1,3,0.42885572139303485,0.4324255711977844
5454,1,1,0,0.013888888888888888,0,0,0,0,0,1,2,0.5104477611940298,0.0058562197092084005
5455,0,0,0,0.08333333333333333,1,1,1,1,0,0,1,0.014427860696517386,0.012779829217632127
5456,0,0,0,0.18055555555555555,0,2,0,0,0,1,2,0.127363184079602,0.037900992384029546
5457,0,1,1,0.15277777777777776,2,0,0,0,0,0,0,0.32587064676616917,0.06495499653819525
5458,0,0,0,0.09722222222222221,2,0,0,0,0,1,3,0.32587064676616917,0.03868566812831757
5459,0,1,1,0.1388888888888889,0,0,0,0,0,1,2,0.7024875621890546,0.1050830833141011
5460,0,1,0,0.4722222222222222,1,1,1,1,2,0,1,0.01791044776119402,0.07618278329102239
5461,0,0,0,0.861111111111111,2,0,0,2,2,1,3,0.46616915422885563,0.4417205169628433
5462,0,1,0,0.8888888888888888,0,2,0,2,1,1,3,0.5164179104477612,0.5148742210939303
5463,0,1,1,0.013888888888888888,0,0,0,0,0,1,0,0.25970149253731345,0.0029483037156704363
5464,0,0,0,0.3472222222222222,1,1,1,1,2,1,3,0.02487562189054726,0.05545811216247404
5465,0,0,0,0.3611111111111111,0,2,2,0,1,1,3,0.3761194029850746,0.17705977382875607
5466,0,0,1,0.1388888888888889,1,1,1,1,1,1,0,0.01691542288557213,0.023159473805677358
5467,0,0,0,0.736111111111111,2,2,2,0,1,0,3,0.799502487562189,0.61078352180937
5468,0,0,0,0.09722222222222221,0,0,0,0,0,1,2,0.6114427860696517,0.06545695822755597
5469,0,0,0,0.4583333333333333,0,2,2,0,0,1,1,0.6044776119402985,0.2951765520424648
5470,1,1,0,0.986111111111111,0,2,2,0,2,0,1,0.708457711442786,0.7404165705054235
5471,0,0,0,0.40277777777777773,0,0,0,0,0,1,2,0.5567164179104478,0.22783867989845374
5472,0,1,1,0.3333333333333333,2,0,0,2,0,0,0,0.6243781094527363,0.21983037156704363
5473,0,1,1,0.2777777777777778,0,0,2,0,0,1,2,0.3119402985074627,0.10627740595430418
5474,0,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.6601990049751243,0.007592891760904685
5475,0,0,1,0.75,0,2,0,0,0,1,1,0.3656716417910447,0.3547022847911378
5476,1,0,0,0.06944444444444445,0,0,2,0,0,1,3,0.6626865671641791,0.04578236787445188
5477,0,1,1,1.0,2,0,2,2,2,1,0,0.6562189054726368,0.6886395107315948
5478,0,1,0,0.7222222222222222,2,2,2,2,2,1,2,0.8761194029850746,0.6309946918993768
5479,0,0,0,0.125,0,0,0,0,0,0,2,0.5054726368159204,0.07300946226632818
5480,0,0,0,0.013888888888888888,0,0,0,0,0,1,3,0.27014925373134324,0.003069466882067851
5481,1,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.5512437810945274,0.006329333025617356
5482,0,1,1,0.4583333333333333,0,0,2,2,1,1,3,0.5537313432835821,0.2753577198246019
5483,0,1,0,0.7638888888888888,0,0,2,0,0,1,2,0.5920398009950248,0.512272097853681
5484,0,1,1,0.9583333333333333,0,0,0,2,2,1,2,0.8069651741293532,0.789020309254558
5485,0,0,0,0.013888888888888888,2,0,0,0,0,1,3,0.3233830845771144,0.003686822063235633
5486,0,0,0,0.75,2,0,2,2,2,0,0,0.6850746268656716,0.5442418647588276
5487,0,0,1,0.4583333333333333,1,1,1,1,1,1,3,0.018905472636815884,0.07654627279021463
5488,1,1,0,0.625,0,2,2,2,1,1,0,0.800497512437811,0.5200784675744288
5489,0,0,1,0.15277777777777776,0,0,0,0,0,0,2,0.06915422885572137,0.03487768289868452
5490,0,0,0,0.08333333333333333,2,2,0,0,0,1,0,0.372636815920398,0.03656242787906762
5491,0,0,0,0.29166666666666663,2,0,2,0,0,0,0,0.4686567164179104,0.16219709208400648
5492,0,1,1,0.9027777777777777,1,1,1,1,2,1,0,0.07014925373134329,0.19960189245326565
5493,1,1,0,0.08333333333333333,0,0,0,0,0,1,2,0.6577114427860695,0.052630971613201016
5494,0,0,0,0.1111111111111111,2,0,0,0,0,0,2,0.663681592039801,0.07495961227786753
5495,0,0,0,0.15277777777777776,0,0,0,2,0,1,2,0.553233830845771,0.10471382414031849
5496,0,1,1,0.5972222222222222,1,1,1,1,2,0,3,0.05970149253731341,0.12221901684744982
5497,0,1,1,0.6805555555555555,0,2,0,0,1,1,0,0.3338308457711442,0.29107431340872375
5498,1,1,0,0.013888888888888888,0,0,0,0,0,0,2,0.2761194029850746,0.0031387029771520886
5499,1,0,0,0.20833333333333331,0,0,0,0,0,1,2,0.6084577114427862,0.1312370182321717
5500,0,1,1,0.8333333333333333,2,2,2,0,2,0,0,0.4203980099502488,0.4241460881606277
5501,0,0,0,0.2361111111111111,0,0,0,0,0,0,1,0.0681592039800995,0.042003231017770606
5502,1,1,0,0.2222222222222222,0,0,0,0,0,1,0,0.5328358208955224,0.13258712208631435
5503,0,1,1,0.4861111111111111,1,1,1,1,1,0,0,0.01791044776119402,0.08400069236095085
5504,1,1,0,0.611111111111111,0,2,0,0,1,0,3,0.6980099502487562,0.44935379644588047
5505,0,1,1,0.16666666666666666,0,0,0,2,1,0,1,0.11940298507462688,0.04039349180706209
5506,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.019402985074626844,0.0001615508885298867
5507,0,0,0,0.38888888888888884,2,2,0,2,1,1,2,0.4144278606965174,0.1887722132471729
5508,0,1,0,0.9722222222222222,1,1,1,1,2,0,0,0.06865671641791044,0.22179206092776368
5509,0,0,1,0.06944444444444445,0,0,0,0,0,0,3,0.2761194029850746,0.023413339487652896
5510,0,0,0,0.25,0,2,2,0,0,0,1,0.8263681592039801,0.2049215324255712
5511,0,1,0,0.9722222222222222,2,0,0,2,2,1,1,0.5840796019900497,0.6082390953150243
5512,0,1,1,0.125,0,2,0,0,0,1,3,0.3686567164179104,0.05566582044772675
5513,1,0,0,0.9305555555555555,2,2,0,2,2,1,0,0.7383084577114428,0.7064447265174245
5514,0,0,0,0.013888888888888888,2,0,0,0,0,1,0,0.300497512437811,0.0034214170320793907
5515,0,1,1,0.25,1,1,1,1,2,0,3,0.010945273631840807,0.03351603969536118
5516,0,0,0,0.05555555555555555,0,0,0,0,0,0,1,0.33333333333333337,0.021036233556427416
5517,1,1,1,0.986111111111111,2,2,2,0,1,1,0,0.6810945273631841,0.7108873759519964
5518,0,1,1,0.41666666666666663,2,2,0,0,0,1,2,0.7577114427860697,0.3253981075467343
5519,0,1,0,0.013888888888888888,2,0,2,0,0,0,3,0.372636815920398,0.004258019847680591
5520,0,0,0,0.7638888888888888,2,0,2,0,1,1,1,0.6567164179104478,0.5274694207246712
5521,0,0,0,0.8194444444444444,0,0,2,2,0,1,2,0.46169154228855724,0.4288772213247173
5522,0,0,0,0.013888888888888888,0,0,0,0,0,1,3,0.5164179104477612,0.005925455804292638
5523,0,1,0,0.09722222222222221,0,0,0,0,0,1,0,0.5069651741293533,0.05293676436648974
5524,0,1,1,0.625,2,0,0,2,2,0,0,0.3621890547263681,0.29251096238172164
5525,0,1,1,0.75,1,1,1,1,1,1,0,0.06467661691542287,0.1527059773828756
5526,0,1,1,0.7083333333333333,1,1,1,1,1,1,3,0.056716417910447736,0.1381894761135472
5527,1,1,0,1.0,0,2,2,0,1,0,1,0.86318407960199,0.8722882529425341
5528,0,1,0,0.611111111111111,2,2,0,2,1,1,0,0.41393034825870645,0.2983094853450265
5529,0,0,0,0.027777777777777776,1,1,1,1,0,0,3,0.01791044776119402,0.002757904454188784
5530,0,0,0,0.9166666666666666,0,0,2,0,1,1,0,0.7353233830845771,0.6967574428802216
5531,0,1,1,0.9444444444444444,2,2,0,0,1,0,3,0.2641791044776119,0.342124394184168
5532,0,0,0,0.4305555555555555,1,1,1,1,2,0,1,0.026368159203980085,0.07737710593122549
5533,1,0,0,0.29166666666666663,0,0,0,0,0,1,0,0.7676616915422886,0.23151396261250864
5534,0,0,1,0.29166666666666663,2,0,0,0,0,0,2,0.617910447761194,0.19944611123932612
5535,0,1,1,0.7638888888888888,2,0,2,2,2,1,0,0.6651741293532337,0.535327717516732
5536,0,0,0,0.125,0,0,0,0,0,1,1,0.16368159203980104,0.03199861527809832
5537,1,1,0,0.986111111111111,2,2,2,2,2,1,0,0.96318407960199,0.9228940687745212
5538,0,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.6253731343283582,0.007189014539579967
5539,0,1,1,0.3055555555555555,1,1,1,1,1,0,3,0.01691542288557213,0.04785368105238865
5540,0,1,1,0.013888888888888888,1,1,1,1,0,0,3,0.02288557213930348,0.00020193861066235838
5541,0,0,0,0.8472222222222222,0,0,2,2,2,1,2,0.8791044776119402,0.7396261250865451
5542,0,1,0,0.9305555555555555,0,2,2,2,2,0,0,0.6756218905472637,0.6767885991230095
5543,1,0,0,0.19444444444444442,2,2,0,0,0,0,2,0.6029850746268656,0.11827832910223864
5544,0,1,0,0.8194444444444444,2,2,2,2,0,1,2,0.8805970149253731,0.7193745672744057
5545,1,1,0,0.29166666666666663,0,0,2,0,0,0,0,0.6796019900497512,0.2121451650126933
5546,0,0,0,0.05555555555555555,2,2,0,2,0,0,3,0.24029850746268655,0.014724209554581123
5547,0,0,0,0.041666666666666664,0,0,0,0,0,1,2,0.708457711442786,0.02557696745903531
5548,0,1,0,0.9722222222222222,1,1,1,1,2,0,0,0.05970149253731341,0.19678629125317335
5549,0,0,0,0.041666666666666664,0,2,0,2,0,1,2,0.7925373134328358,0.034214170320793914
5550,1,0,0,0.29166666666666663,1,1,1,1,1,0,0,0.02238805970149252,0.047397876759750754
5551,0,0,0,0.2777777777777778,1,1,1,1,0,1,1,0.013432835820895522,0.03892799446111239
5552,0,1,1,0.3055555555555555,1,1,1,1,1,0,0,0.019900497512437804,0.054171474728825296
5553,0,0,0,0.013888888888888888,0,0,0,0,0,1,3,0.372636815920398,0.004258019847680591
5554,0,0,0,0.875,1,1,1,1,2,1,3,0.023383084577114438,0.14769213016385876
5555,0,1,1,0.9722222222222222,1,1,1,1,2,0,0,0.015422885572139305,0.15692937918301408
5556,0,0,0,0.18055555555555555,0,2,2,0,0,1,2,0.6124378109452736,0.11016039695361182
5557,0,0,0,0.06944444444444445,0,0,0,0,0,0,2,0.6164179104477612,0.04217055158089084
5558,0,1,1,1.0,2,2,2,2,2,1,1,0.9766169154228855,0.9836660512347104
5559,0,0,0,0.18055555555555555,0,2,0,0,0,1,2,0.1333333333333333,0.04282829448419109
5560,0,1,0,0.8472222222222222,0,2,2,2,0,0,1,0.755223880597015,0.6592487883683361
5561,0,0,0,0.013888888888888888,1,1,1,1,0,0,2,0.023880597014925342,0.00021347795984306452
5562,1,1,0,0.7777777777777777,0,0,0,2,0,1,0,0.5830845771144277,0.49122432494807294
5563,0,0,0,0.05555555555555555,1,1,1,1,0,0,3,0.018905472636815884,0.007581352411723978
5564,0,0,0,0.4861111111111111,2,0,0,0,2,0,3,0.3681592039800995,0.21985921993999538
5565,0,1,0,0.25,0,0,2,0,0,1,2,0.20696517412935317,0.07512693284098777
5566,0,1,0,1.0,0,2,2,0,2,0,0,0.6358208955223881,0.6653011770136165
5567,1,0,0,0.6805555555555555,2,2,2,2,1,0,0,0.8432835820895522,0.5939764597276713
5568,0,1,0,0.611111111111111,2,2,2,2,0,1,1,0.7646766169154228,0.46639164551119316
5569,1,1,0,0.041666666666666664,0,0,0,2,0,1,3,0.6532338308457711,0.028686822063235633
5570,0,1,1,0.5138888888888888,0,2,2,0,0,1,2,0.7651741293532338,0.4054984998846065
5571,0,1,0,0.8472222222222222,0,2,2,0,1,1,2,0.6124378109452736,0.564966535887376
5572,0,1,0,0.9722222222222222,2,0,2,2,2,1,1,0.5626865671641791,0.6112393261020078
5573,1,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.5134328358208955,0.0058908377567505185
5574,0,0,0,0.5694444444444444,1,1,1,1,0,0,2,0.021890547263681587,0.08732979459958459
5575,0,1,1,0.9722222222222222,2,2,2,2,1,0,0,0.5980099502487561,0.626257789060697
5576,0,0,0,0.013888888888888888,0,0,0,0,0,1,3,0.35124378109452736,0.004009923840295407
5577,0,0,0,0.7083333333333333,1,1,1,1,1,0,2,0.008457711442786064,0.1141241633971844
5578,0,1,1,0.5833333333333333,1,1,1,1,2,0,3,0.01741293532338306,0.09401684744980383
5579,0,1,1,0.9722222222222222,2,2,2,2,2,0,0,0.7527363184079602,0.757010154627279
5580,0,0,0,0.6666666666666666,1,1,1,1,1,0,0,0.01691542288557213,0.1137433648742211
5581,0,1,1,0.9444444444444444,2,2,2,2,2,1,2,0.9442786069651742,0.904361873990307
5582,0,0,0,0.6666666666666666,1,1,1,1,2,0,1,0.057213930348258696,0.13434687283637203
5583,1,1,0,0.3611111111111111,0,2,0,0,0,0,2,0.663681592039801,0.24820563120240022
5584,0,1,0,0.15277777777777776,0,2,0,0,0,1,0,0.6194029850746269,0.10132702515578122
5585,0,0,0,0.013888888888888888,1,1,1,1,0,1,3,0.010447761194029848,5.769674590353109e-05
5586,0,0,0,0.375,1,1,1,1,1,0,3,0.008955223880596996,0.05568312947149782
5587,1,0,0,0.6388888888888888,0,2,2,0,1,1,0,0.726865671641791,0.4739845372720979
5588,0,0,0,0.013888888888888888,0,0,2,0,0,1,3,0.3124378109452736,0.003559889222247865
5589,0,0,0,0.6388888888888888,0,0,2,2,2,0,1,0.3592039800995025,0.28171590122317103
5590,0,1,1,0.3472222222222222,1,1,1,1,0,1,3,0.008955223880596996,0.05294253404108009
5591,0,0,0,0.05555555555555555,0,0,0,0,0,1,2,0.6985074626865672,0.04060120009231479
5592,0,0,0,0.18055555555555555,1,1,1,1,2,0,3,0.014925373134328346,0.02849642280175398
5593,0,1,0,0.4305555555555555,2,2,2,2,1,1,1,0.5696517412935324,0.27759635356565887
5594,0,1,1,0.3194444444444444,0,0,0,0,0,1,2,0.6517412935323383,0.21130279252250175
5595,0,0,0,0.027777777777777776,1,1,1,1,0,0,3,0.011442786069651711,0.004875375028848373
5596,0,0,0,0.9027777777777777,1,1,1,1,2,0,0,0.08208955223880599,0.19383221786291255
5597,1,0,0,0.3055555555555555,0,0,0,2,0,1,0,0.7189054726368159,0.21830140780060006
5598,0,1,1,0.7638888888888888,1,1,1,1,1,0,1,0.008955223880596996,0.1130048465266559
5599,0,1,0,0.125,0,2,2,2,0,1,3,0.7621890547263681,0.10060004615739673
5600,0,1,1,0.09722222222222221,0,0,0,0,0,1,0,0.5144278606965175,0.058931456265866614
5601,0,1,1,0.4861111111111111,0,0,0,2,1,0,3,0.2253731343283582,0.15748903761827832
5602,0,0,0,0.08333333333333333,2,0,2,2,2,1,3,0.6169154228855721,0.054765751211631665
5603,0,0,0,0.013888888888888888,2,0,0,0,0,1,1,0.30199004975124377,0.0034387260558504497
5604,0,0,0,0.2361111111111111,0,0,0,0,0,1,2,0.5228855721393034,0.13711054696515118
5605,0,1,1,0.1388888888888889,0,0,2,0,0,0,3,0.4174129353233831,0.06285483498730672
5606,0,0,1,0.20833333333333331,0,0,2,2,1,0,1,0.36766169154228856,0.09759404569582275
5607,1,0,0,0.5555555555555556,2,2,0,0,0,1,2,0.37363184079601985,0.24123586429725363
5608,0,1,1,0.18055555555555555,2,0,0,2,1,0,0,0.35721393034825866,0.07872720978536811
5609,0,1,0,0.40277777777777773,0,2,0,0,0,1,0,0.6159203980099502,0.2592257096699746
5610,0,0,0,0.041666666666666664,0,0,0,0,0,1,2,0.5696517412935324,0.023286406646665127
5611,1,1,0,0.8055555555555555,0,0,0,2,0,1,0,0.8174129353233831,0.6613201015462729
5612,0,0,0,0.625,2,2,0,2,1,1,1,0.44079601990049744,0.32052273251788593
5613,0,1,1,1.0,2,2,2,2,2,1,0,0.5194029850746269,0.5939187629817678
5614,0,1,1,0.9444444444444444,2,2,0,0,1,1,0,0.6691542288557214,0.6551811677821371
5615,0,0,0,0.013888888888888888,1,1,1,1,0,1,0,0.019402985074626844,0.0001615508885298867
5616,0,1,1,0.5277777777777778,2,2,0,0,0,0,2,0.3606965174129353,0.2373932610200785
5617,0,0,0,0.027777777777777776,1,1,1,1,0,0,3,0.02487562189054726,0.0029309946918993773
5618,0,0,0,0.15277777777777776,1,1,1,1,0,0,3,0.020895522388059695,0.022669051465497345
5619,1,1,0,0.2777777777777778,0,0,0,0,1,1,0,0.7238805970149254,0.21240480036925918
5620,0,1,0,1.0,0,2,2,0,2,1,0,0.8611940298507462,0.8598315255019617
5621,0,1,0,0.041666666666666664,0,0,0,0,0,1,1,0.5621890547263682,0.02431340872374798
5622,0,0,0,0.3194444444444444,0,0,2,2,0,1,3,0.8537313432835821,0.28286406646665124
5623,0,0,0,0.5555555555555556,0,0,0,2,0,1,2,0.32686567164179103,0.23933764135702748
5624,1,1,0,0.861111111111111,0,2,0,0,0,1,0,0.7119402985074627,0.6474440341564736
5625,0,0,1,0.3055555555555555,1,1,1,1,0,1,2,0.02288557213930348,0.05204823447957536
5626,0,0,0,0.15277777777777776,2,0,2,0,0,0,0,0.45572139303482584,0.08252365566582046
5627,1,1,0,0.09722222222222221,0,0,0,0,0,1,2,0.56318407960199,0.05382529425340411
5628,0,0,0,0.18055555555555555,2,2,0,0,0,1,2,0.7800995024875622,0.141437802907916
5629,1,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.01791044776119402,0.0001442418647588273
5630,0,0,0,0.5416666666666666,0,2,2,0,0,1,2,0.8477611940298507,0.4587641357027463
5631,0,1,0,0.041666666666666664,0,0,0,0,0,0,3,0.06716417910447761,0.0068601430879298405
5632,0,0,0,0.8055555555555555,1,1,1,1,2,0,1,0.020398009950248763,0.128398338333718
5633,0,0,1,0.08333333333333333,1,1,1,1,0,0,3,0.08059701492537313,0.01906877452111701
5634,0,1,1,0.013888888888888888,1,1,1,1,0,1,2,0.01641791044776117,0.00012693284098776788
5635,0,1,0,0.3055555555555555,0,2,2,0,0,1,3,0.36268656716417913,0.13385068082160168
5636,0,1,0,0.19444444444444442,0,0,0,0,0,0,2,0.2796019900497512,0.0748788368336026
5637,0,1,1,0.8888888888888888,0,0,2,0,1,0,1,0.7164179104477612,0.6473978767597507
5638,0,0,0,0.013888888888888888,1,1,1,1,0,0,2,0.01691542288557213,0.00013270251557812116
5639,0,0,0,0.08333333333333333,1,1,1,1,0,0,3,0.023880597014925342,0.010443111008539119
5640,0,0,0,0.013888888888888888,0,0,0,0,0,0,2,0.6104477611940298,0.007015924301869374
5641,0,0,1,0.5416666666666666,1,1,1,1,1,0,0,0.07164179104477608,0.1084294945765059
5642,0,0,0,0.2777777777777778,1,1,1,1,1,0,3,0.01243781094527363,0.04435148857604431
5643,0,0,0,0.013888888888888888,0,0,0,2,0,1,2,0.5736318407960199,0.006588968382183245
5644,0,1,0,0.013888888888888888,0,0,2,0,0,0,2,0.5766169154228856,0.0066235864297253646
5645,0,1,0,0.8888888888888888,2,0,0,0,1,1,1,0.47661691542288565,0.5046965151165475
5646,0,0,1,0.013888888888888888,1,1,1,1,0,0,3,0.009950248756218888,5.192707131317781e-05
5647,0,1,0,0.6388888888888888,0,2,0,0,0,1,1,0.5059701492537313,0.3633971843987999
5648,1,1,1,0.38888888888888884,0,2,0,0,1,1,2,0.20746268656716416,0.12437110546965152
5649,0,1,0,0.4583333333333333,1,1,1,1,0,0,3,0.01791044776119402,0.07508077544426496
5650,0,1,1,0.5416666666666666,2,2,2,0,1,0,2,0.4134328358208955,0.26829563812600965
5651,0,1,0,0.5833333333333333,0,0,2,2,0,1,2,0.6572139303482587,0.41190860835448884
5652,0,0,0,0.013888888888888888,0,2,0,0,0,1,2,0.30199004975124377,0.0034387260558504497
5653,0,0,0,0.09722222222222221,0,0,0,0,0,1,2,0.6044776119402985,0.05817562889453036
5654,1,1,0,0.9722222222222222,2,2,2,0,2,0,1,0.8666666666666666,0.8646549734594968
5655,0,0,0,0.9027777777777777,1,1,1,1,2,1,0,0.0681592039800995,0.19688437572120934
5656,0,0,0,0.013888888888888888,2,0,0,0,0,0,2,0.3134328358208955,0.0035714285714285718
5657,0,1,0,0.25,0,0,0,0,0,1,2,0.7611940298507462,0.19306485114239558
5658,0,1,0,0.3333333333333333,0,0,0,0,0,1,2,0.7437810945273632,0.25724094161089317
5659,0,0,0,0.875,2,0,2,2,2,1,0,0.5338308457711444,0.5147011308562197
5660,0,0,1,0.611111111111111,0,2,0,0,1,1,3,0.590049751243781,0.3983729517655204
5661,0,0,0,0.05555555555555555,1,1,1,1,0,1,2,0.015920398009950265,0.005100392337872144
5662,0,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.5174129353233831,0.005936995153473345
5663,0,1,1,0.5138888888888888,0,0,0,0,0,1,2,0.7661691542288557,0.38026194322640205
5664,1,0,0,0.1388888888888889,0,0,2,0,0,1,1,0.6601990049751243,0.09770943918762982
5665,0,0,0,0.4722222222222222,0,0,0,0,0,1,0,0.06766169154228854,0.09622663281790908
5666,0,1,0,0.4861111111111111,2,0,2,0,1,0,1,0.3472636815920398,0.22064389568428344
5667,0,1,0,0.05555555555555555,1,1,1,1,0,0,2,0.018905472636815884,0.00837756750519271
5668,1,1,0,0.5416666666666666,0,0,0,2,0,1,2,0.8258706467661691,0.45353681052388645
5669,1,1,0,0.5972222222222222,0,2,2,0,1,1,0,0.8189054726368158,0.49448419109162245
5670,0,1,1,0.2361111111111111,1,1,1,1,0,0,3,0.05820895522388059,0.045130394645741985
5671,0,1,0,0.8472222222222222,1,1,1,1,2,0,0,0.07014925373134329,0.1772559427648281
5672,0,1,0,0.6805555555555555,2,2,2,0,1,0,2,0.5328358208955224,0.39848257558273714
5673,0,0,0,0.05555555555555555,1,1,1,1,1,0,3,0.014427860696517386,0.011423955688899146
5674,0,1,1,0.8888888888888888,0,2,2,2,2,0,2,0.3144278606965174,0.368284098776829
5675,0,0,0,0.041666666666666664,0,0,0,0,0,1,3,0.5109452736318407,0.02176321255481191
5676,0,1,1,0.013888888888888888,1,1,1,1,0,0,2,0.014925373134328346,0.0001096238172167089
5677,0,1,0,0.5555555555555556,0,2,2,0,1,0,2,0.6223880597014925,0.35932956381260095
5678,0,0,1,0.013888888888888888,2,2,0,2,0,1,2,0.41542288557213924,0.004754211862450957
5679,0,0,0,0.1111111111111111,0,0,0,0,0,1,2,0.6796019900497512,0.07279598430648512
5680,1,1,0,0.013888888888888888,1,1,1,1,0,1,3,0.025870646766169153,0.0002365566582044772
5681,1,1,0,0.4722222222222222,0,0,2,2,1,0,0,0.45721393034825875,0.24088391414724214
5682,0,1,0,0.013888888888888888,0,0,0,0,0,0,2,0.16666666666666663,0.0018693745672744054
5683,0,0,0,0.5416666666666666,0,0,2,0,0,1,2,0.3233830845771144,0.22993307177475192
5684,1,1,0,0.8055555555555555,2,2,0,2,1,1,1,0.8681592039800995,0.713904915762751
5685,0,1,1,0.625,1,1,1,1,2,0,2,0.009452736318407956,0.10211170090006925
5686,1,0,0,0.08333333333333333,2,0,0,0,0,1,0,0.6656716417910448,0.05594276482806371
5687,0,0,0,0.5972222222222222,2,2,2,2,1,1,1,0.7203980099502488,0.44582275559658435
